league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
GER-Bundesliga,1415,2014-08-22 Bayern Munich-Wolfsburg,3,2014,5447,2014-08-22 19:30:00,117,131,Bayern Munich,Wolfsburg,WOL,BAY,2,1,2.57012,1.19842,True,True,https://understat.com/match/5447
GER-Bundesliga,1415,2014-08-23 Borussia Dortmund-Bayer Leverkusen,3,2014,5453,2014-08-23 17:30:00,129,119,Borussia Dortmund,Bayer Leverkusen,LEV,DOR,0,2,0.482324,1.14915,True,True,https://understat.com/match/5453
GER-Bundesliga,1415,2014-08-23 Eintracht Frankfurt-Freiburg,3,2014,5451,2014-08-23 14:30:00,132,135,Eintracht Frankfurt,Freiburg,FRE,EIN,1,0,1.75331,1.38084,True,True,https://understat.com/match/5451
GER-Bundesliga,1415,2014-08-23 FC Cologne-Hamburger SV,3,2014,5452,2014-08-23 14:30:00,134,118,FC Cologne,Hamburger SV,HAM,COL,0,0,0.522276,0.913337,True,True,https://understat.com/match/5452
GER-Bundesliga,1415,2014-08-23 Hannover 96-Schalke 04,3,2014,5449,2014-08-23 14:30:00,128,124,Hannover 96,Schalke 04,SCH,HAN,2,1,1.17979,0.956665,True,True,https://understat.com/match/5449
GER-Bundesliga,1415,2014-08-23 Hertha Berlin-Werder Bremen,3,2014,5450,2014-08-23 14:30:00,122,123,Hertha Berlin,Werder Bremen,WER,HER,2,2,1.75585,1.19453,True,True,https://understat.com/match/5450
GER-Bundesliga,1415,2014-08-23 Hoffenheim-Augsburg,3,2014,5448,2014-08-23 14:30:00,120,121,Hoffenheim,Augsburg,AUG,HOF,2,0,1.52873,0.280777,True,True,https://understat.com/match/5448
GER-Bundesliga,1415,2014-08-24 Borussia M.Gladbach-VfB Stuttgart,3,2014,5455,2014-08-24 16:30:00,130,133,Borussia M.Gladbach,VfB Stuttgart,STU,BMG,1,1,2.40939,0.433199,True,True,https://understat.com/match/5455
GER-Bundesliga,1415,2014-08-24 Paderborn-Mainz 05,3,2014,5454,2014-08-24 14:30:00,205,125,Paderborn,Mainz 05,MAI,PAD,2,2,0.35254,1.84123,True,True,https://understat.com/match/5454
GER-Bundesliga,1415,2014-08-29 Augsburg-Borussia Dortmund,3,2014,5456,2014-08-29 19:30:00,121,129,Augsburg,Borussia Dortmund,DOR,AUG,2,3,1.00422,2.30342,True,True,https://understat.com/match/5456
GER-Bundesliga,1415,2014-08-30 Bayer Leverkusen-Hertha Berlin,3,2014,5460,2014-08-30 14:30:00,119,122,Bayer Leverkusen,Hertha Berlin,HER,LEV,4,2,2.53036,0.712547,True,True,https://understat.com/match/5460
GER-Bundesliga,1415,2014-08-30 Hamburger SV-Paderborn,3,2014,5459,2014-08-30 14:30:00,118,205,Hamburger SV,Paderborn,PAD,HAM,0,3,1.14049,2.37004,True,True,https://understat.com/match/5459
GER-Bundesliga,1415,2014-08-30 Schalke 04-Bayern Munich,3,2014,5462,2014-08-30 17:30:00,124,117,Schalke 04,Bayern Munich,BAY,SCH,1,1,1.30795,1.50328,True,True,https://understat.com/match/5462
GER-Bundesliga,1415,2014-08-30 VfB Stuttgart-FC Cologne,3,2014,5458,2014-08-30 14:30:00,133,134,VfB Stuttgart,FC Cologne,COL,STU,0,2,0.722885,1.2983,True,True,https://understat.com/match/5458
GER-Bundesliga,1415,2014-08-30 Werder Bremen-Hoffenheim,3,2014,5457,2014-08-30 14:30:00,123,120,Werder Bremen,Hoffenheim,HOF,WER,1,1,2.51429,1.29948,True,True,https://understat.com/match/5457
GER-Bundesliga,1415,2014-08-30 Wolfsburg-Eintracht Frankfurt,3,2014,5461,2014-08-30 14:30:00,131,132,Wolfsburg,Eintracht Frankfurt,EIN,WOL,2,2,1.00484,1.59633,True,True,https://understat.com/match/5461
GER-Bundesliga,1415,2014-08-31 Freiburg-Borussia M.Gladbach,3,2014,5464,2014-08-31 16:30:00,135,130,Freiburg,Borussia M.Gladbach,BMG,FRE,0,0,1.30113,0.321709,True,True,https://understat.com/match/5464
GER-Bundesliga,1415,2014-08-31 Mainz 05-Hannover 96,3,2014,5463,2014-08-31 14:30:00,125,128,Mainz 05,Hannover 96,HAN,MAI,0,0,1.0088,0.561787,True,True,https://understat.com/match/5463
GER-Bundesliga,1415,2014-09-12 Bayer Leverkusen-Werder Bremen,3,2014,5411,2014-09-12 19:30:00,119,123,Bayer Leverkusen,Werder Bremen,WER,LEV,3,3,1.98321,1.72618,True,True,https://understat.com/match/5411
GER-Bundesliga,1415,2014-09-13 Bayern Munich-VfB Stuttgart,3,2014,5413,2014-09-13 14:30:00,117,133,Bayern Munich,VfB Stuttgart,STU,BAY,2,0,1.22987,0.310166,True,True,https://understat.com/match/5413
GER-Bundesliga,1415,2014-09-13 Borussia Dortmund-Freiburg,3,2014,5414,2014-09-13 14:30:00,129,135,Borussia Dortmund,Freiburg,FRE,DOR,3,1,1.71642,0.261915,True,True,https://understat.com/match/5414
GER-Bundesliga,1415,2014-09-13 Borussia M.Gladbach-Schalke 04,3,2014,5417,2014-09-13 17:30:00,130,124,Borussia M.Gladbach,Schalke 04,SCH,BMG,4,1,3.37955,1.81788,True,True,https://understat.com/match/5417
GER-Bundesliga,1415,2014-09-13 Hertha Berlin-Mainz 05,3,2014,5415,2014-09-13 14:30:00,122,125,Hertha Berlin,Mainz 05,MAI,HER,1,3,1.71631,2.36643,True,True,https://understat.com/match/5415
GER-Bundesliga,1415,2014-09-13 Hoffenheim-Wolfsburg,3,2014,5412,2014-09-13 14:30:00,120,131,Hoffenheim,Wolfsburg,WOL,HOF,1,1,1.15845,1.63553,True,True,https://understat.com/match/5412
GER-Bundesliga,1415,2014-09-13 Paderborn-FC Cologne,3,2014,5416,2014-09-13 14:30:00,205,134,Paderborn,FC Cologne,COL,PAD,0,0,0.327136,0.386458,True,True,https://understat.com/match/5416
GER-Bundesliga,1415,2014-09-14 Eintracht Frankfurt-Augsburg,3,2014,5418,2014-09-14 14:30:00,132,121,Eintracht Frankfurt,Augsburg,AUG,EIN,0,1,0.845902,1.00028,True,True,https://understat.com/match/5418
GER-Bundesliga,1415,2014-09-14 Hannover 96-Hamburger SV,3,2014,5419,2014-09-14 16:30:00,128,118,Hannover 96,Hamburger SV,HAM,HAN,2,0,2.22631,0.976735,True,True,https://understat.com/match/5419
GER-Bundesliga,1415,2014-09-19 Freiburg-Hertha Berlin,3,2014,5420,2014-09-19 19:30:00,135,122,Freiburg,Hertha Berlin,HER,FRE,2,2,0.869782,0.285542,True,True,https://understat.com/match/5420
GER-Bundesliga,1415,2014-09-20 Augsburg-Werder Bremen,3,2014,5425,2014-09-20 14:30:00,121,123,Augsburg,Werder Bremen,WER,AUG,4,2,2.91201,2.02462,True,True,https://understat.com/match/5425
GER-Bundesliga,1415,2014-09-20 Hamburger SV-Bayern Munich,3,2014,5422,2014-09-20 14:30:00,118,117,Hamburger SV,Bayern Munich,BAY,HAM,0,0,0.203118,1.03519,True,True,https://understat.com/match/5422
GER-Bundesliga,1415,2014-09-20 Mainz 05-Borussia Dortmund,3,2014,5426,2014-09-20 17:30:00,125,129,Mainz 05,Borussia Dortmund,DOR,MAI,2,0,0.974914,2.10376,True,True,https://understat.com/match/5426
GER-Bundesliga,1415,2014-09-20 Paderborn-Hannover 96,3,2014,5424,2014-09-20 14:30:00,205,128,Paderborn,Hannover 96,HAN,PAD,2,0,2.05175,0.550873,True,True,https://understat.com/match/5424
GER-Bundesliga,1415,2014-09-20 Schalke 04-Eintracht Frankfurt,3,2014,5423,2014-09-20 14:30:00,124,132,Schalke 04,Eintracht Frankfurt,EIN,SCH,2,2,1.78008,0.83546,True,True,https://understat.com/match/5423
GER-Bundesliga,1415,2014-09-20 VfB Stuttgart-Hoffenheim,3,2014,5421,2014-09-20 14:30:00,133,120,VfB Stuttgart,Hoffenheim,HOF,STU,0,2,1.32987,1.15033,True,True,https://understat.com/match/5421
GER-Bundesliga,1415,2014-09-21 FC Cologne-Borussia M.Gladbach,3,2014,5428,2014-09-21 16:30:00,134,130,FC Cologne,Borussia M.Gladbach,BMG,COL,0,0,0.551855,0.772177,True,True,https://understat.com/match/5428
GER-Bundesliga,1415,2014-09-21 Wolfsburg-Bayer Leverkusen,3,2014,5427,2014-09-21 14:30:00,131,119,Wolfsburg,Bayer Leverkusen,LEV,WOL,4,1,1.55879,0.616799,True,True,https://understat.com/match/5427
GER-Bundesliga,1415,2014-09-23 Bayern Munich-Paderborn,3,2014,5430,2014-09-23 19:00:00,117,205,Bayern Munich,Paderborn,PAD,BAY,4,0,3.48286,0.402844,True,True,https://understat.com/match/5430
GER-Bundesliga,1415,2014-09-23 Eintracht Frankfurt-Mainz 05,3,2014,5432,2014-09-23 19:00:00,132,125,Eintracht Frankfurt,Mainz 05,MAI,EIN,2,2,1.45137,1.09799,True,True,https://understat.com/match/5432
GER-Bundesliga,1415,2014-09-23 Hoffenheim-Freiburg,3,2014,5429,2014-09-23 19:00:00,120,135,Hoffenheim,Freiburg,FRE,HOF,3,3,1.81502,2.44871,True,True,https://understat.com/match/5429
GER-Bundesliga,1415,2014-09-23 Werder Bremen-Schalke 04,3,2014,5431,2014-09-23 19:00:00,123,124,Werder Bremen,Schalke 04,SCH,WER,0,3,0.992105,1.36741,True,True,https://understat.com/match/5431
GER-Bundesliga,1415,2014-09-24 Bayer Leverkusen-Augsburg,3,2014,5434,2014-09-24 19:00:00,119,121,Bayer Leverkusen,Augsburg,AUG,LEV,1,0,1.65235,0.571159,True,True,https://understat.com/match/5434
GER-Bundesliga,1415,2014-09-24 Borussia Dortmund-VfB Stuttgart,3,2014,5433,2014-09-24 19:00:00,129,133,Borussia Dortmund,VfB Stuttgart,STU,DOR,2,2,2.13683,1.48044,True,True,https://understat.com/match/5433
GER-Bundesliga,1415,2014-09-24 Borussia M.Gladbach-Hamburger SV,3,2014,5435,2014-09-24 19:00:00,130,118,Borussia M.Gladbach,Hamburger SV,HAM,BMG,1,0,2.38906,0.560569,True,True,https://understat.com/match/5435
GER-Bundesliga,1415,2014-09-24 Hannover 96-FC Cologne,3,2014,5436,2014-09-24 19:00:00,128,134,Hannover 96,FC Cologne,COL,HAN,1,0,0.408032,0.695122,True,True,https://understat.com/match/5436
GER-Bundesliga,1415,2014-09-24 Hertha Berlin-Wolfsburg,3,2014,5437,2014-09-24 19:00:00,122,131,Hertha Berlin,Wolfsburg,WOL,HER,1,0,0.428365,0.855691,True,True,https://understat.com/match/5437
GER-Bundesliga,1415,2014-09-26 Mainz 05-Hoffenheim,3,2014,5438,2014-09-26 19:30:00,125,120,Mainz 05,Hoffenheim,HOF,MAI,0,0,0.614332,1.08667,True,True,https://understat.com/match/5438
GER-Bundesliga,1415,2014-09-27 FC Cologne-Bayern Munich,3,2014,5442,2014-09-27 14:30:00,134,117,FC Cologne,Bayern Munich,BAY,COL,0,2,0.821798,3.46966,True,True,https://understat.com/match/5442
GER-Bundesliga,1415,2014-09-27 Freiburg-Bayer Leverkusen,3,2014,5439,2014-09-27 14:30:00,135,119,Freiburg,Bayer Leverkusen,LEV,FRE,0,0,0.722358,1.17679,True,True,https://understat.com/match/5439
GER-Bundesliga,1415,2014-09-27 Paderborn-Borussia M.Gladbach,3,2014,5443,2014-09-27 14:30:00,205,130,Paderborn,Borussia M.Gladbach,BMG,PAD,1,2,1.5747,1.43504,True,True,https://understat.com/match/5443
GER-Bundesliga,1415,2014-09-27 Schalke 04-Borussia Dortmund,3,2014,5441,2014-09-27 14:30:00,124,129,Schalke 04,Borussia Dortmund,DOR,SCH,2,1,1.07746,0.662005,True,True,https://understat.com/match/5441
GER-Bundesliga,1415,2014-09-27 VfB Stuttgart-Hannover 96,3,2014,5440,2014-09-27 14:30:00,133,128,VfB Stuttgart,Hannover 96,HAN,STU,1,0,0.826395,0.853246,True,True,https://understat.com/match/5440
GER-Bundesliga,1415,2014-09-27 Wolfsburg-Werder Bremen,3,2014,5444,2014-09-27 17:30:00,131,123,Wolfsburg,Werder Bremen,WER,WOL,2,1,1.24302,0.32535,True,True,https://understat.com/match/5444
GER-Bundesliga,1415,2014-09-28 Augsburg-Hertha Berlin,3,2014,5445,2014-09-28 14:30:00,121,122,Augsburg,Hertha Berlin,HER,AUG,1,0,1.25743,0.283655,True,True,https://understat.com/match/5445
GER-Bundesliga,1415,2014-09-28 Hamburger SV-Eintracht Frankfurt,3,2014,5446,2014-09-28 16:30:00,118,132,Hamburger SV,Eintracht Frankfurt,EIN,HAM,1,2,1.09327,0.232889,True,True,https://understat.com/match/5446
GER-Bundesliga,1415,2014-10-03 Hertha Berlin-VfB Stuttgart,3,2014,5383,2014-10-03 19:30:00,122,133,Hertha Berlin,VfB Stuttgart,STU,HER,3,2,2.36582,1.42919,True,True,https://understat.com/match/5383
GER-Bundesliga,1415,2014-10-04 Bayer Leverkusen-Paderborn,3,2014,5387,2014-10-04 14:30:00,119,205,Bayer Leverkusen,Paderborn,PAD,LEV,2,2,1.60118,1.12552,True,True,https://understat.com/match/5387
GER-Bundesliga,1415,2014-10-04 Bayern Munich-Hannover 96,3,2014,5385,2014-10-04 14:30:00,117,128,Bayern Munich,Hannover 96,HAN,BAY,4,0,2.69879,0.443178,True,True,https://understat.com/match/5385
GER-Bundesliga,1415,2014-10-04 Borussia Dortmund-Hamburger SV,3,2014,5386,2014-10-04 14:30:00,129,118,Borussia Dortmund,Hamburger SV,HAM,DOR,0,1,1.20017,1.42953,True,True,https://understat.com/match/5386
GER-Bundesliga,1415,2014-10-04 Eintracht Frankfurt-FC Cologne,3,2014,5389,2014-10-04 17:30:00,132,134,Eintracht Frankfurt,FC Cologne,COL,EIN,3,2,2.49948,1.12408,True,True,https://understat.com/match/5389
GER-Bundesliga,1415,2014-10-04 Hoffenheim-Schalke 04,3,2014,5388,2014-10-04 14:30:00,120,124,Hoffenheim,Schalke 04,SCH,HOF,2,1,3.2287,0.847395,True,True,https://understat.com/match/5388
GER-Bundesliga,1415,2014-10-04 Werder Bremen-Freiburg,3,2014,5384,2014-10-04 14:30:00,123,135,Werder Bremen,Freiburg,FRE,WER,1,1,1.21503,1.03746,True,True,https://understat.com/match/5384
GER-Bundesliga,1415,2014-10-05 Borussia M.Gladbach-Mainz 05,3,2014,5391,2014-10-05 16:30:00,130,125,Borussia M.Gladbach,Mainz 05,MAI,BMG,1,1,1.66132,1.10201,True,True,https://understat.com/match/5391
GER-Bundesliga,1415,2014-10-05 Wolfsburg-Augsburg,3,2014,5390,2014-10-05 14:30:00,131,121,Wolfsburg,Augsburg,AUG,WOL,1,0,0.684001,0.666035,True,True,https://understat.com/match/5390
GER-Bundesliga,1415,2014-10-18 Bayern Munich-Werder Bremen,3,2014,5392,2014-10-18 14:30:00,117,123,Bayern Munich,Werder Bremen,WER,BAY,6,0,2.49826,0.0,True,True,https://understat.com/match/5392
GER-Bundesliga,1415,2014-10-18 FC Cologne-Borussia Dortmund,3,2014,5397,2014-10-18 14:30:00,134,129,FC Cologne,Borussia Dortmund,DOR,COL,2,1,0.904346,0.825853,True,True,https://understat.com/match/5397
GER-Bundesliga,1415,2014-10-18 Freiburg-Wolfsburg,3,2014,5395,2014-10-18 14:30:00,135,131,Freiburg,Wolfsburg,WOL,FRE,1,2,1.00939,1.45969,True,True,https://understat.com/match/5395
GER-Bundesliga,1415,2014-10-18 Hannover 96-Borussia M.Gladbach,3,2014,5394,2014-10-18 14:30:00,128,130,Hannover 96,Borussia M.Gladbach,BMG,HAN,0,3,0.558311,1.61826,True,True,https://understat.com/match/5394
GER-Bundesliga,1415,2014-10-18 Mainz 05-Augsburg,3,2014,5393,2014-10-18 14:30:00,125,121,Mainz 05,Augsburg,AUG,MAI,2,1,1.06245,1.03873,True,True,https://understat.com/match/5393
GER-Bundesliga,1415,2014-10-18 Schalke 04-Hertha Berlin,3,2014,5398,2014-10-18 17:30:00,124,122,Schalke 04,Hertha Berlin,HER,SCH,2,0,0.80457,0.848507,True,True,https://understat.com/match/5398
GER-Bundesliga,1415,2014-10-18 VfB Stuttgart-Bayer Leverkusen,3,2014,5396,2014-10-18 14:30:00,133,119,VfB Stuttgart,Bayer Leverkusen,LEV,STU,3,3,1.30466,1.86824,True,True,https://understat.com/match/5396
GER-Bundesliga,1415,2014-10-19 Hamburger SV-Hoffenheim,3,2014,5399,2014-10-19 14:30:00,118,120,Hamburger SV,Hoffenheim,HOF,HAM,1,1,1.82378,1.55868,True,True,https://understat.com/match/5399
GER-Bundesliga,1415,2014-10-19 Paderborn-Eintracht Frankfurt,3,2014,5400,2014-10-19 16:30:00,205,132,Paderborn,Eintracht Frankfurt,EIN,PAD,3,1,2.37575,0.558647,True,True,https://understat.com/match/5400
GER-Bundesliga,1415,2014-10-24 Werder Bremen-FC Cologne,3,2014,5401,2014-10-24 19:30:00,123,134,Werder Bremen,FC Cologne,COL,WER,0,1,0.514564,0.519282,True,True,https://understat.com/match/5401
GER-Bundesliga,1415,2014-10-25 Augsburg-Freiburg,3,2014,5403,2014-10-25 14:30:00,121,135,Augsburg,Freiburg,FRE,AUG,2,0,2.2412,0.909372,True,True,https://understat.com/match/5403
GER-Bundesliga,1415,2014-10-25 Bayer Leverkusen-Schalke 04,3,2014,5407,2014-10-25 17:30:00,119,124,Bayer Leverkusen,Schalke 04,SCH,LEV,1,0,0.837202,0.145365,True,True,https://understat.com/match/5407
GER-Bundesliga,1415,2014-10-25 Borussia Dortmund-Hannover 96,3,2014,5406,2014-10-25 14:30:00,129,128,Borussia Dortmund,Hannover 96,HAN,DOR,0,1,1.61946,0.695852,True,True,https://understat.com/match/5406
GER-Bundesliga,1415,2014-10-25 Eintracht Frankfurt-VfB Stuttgart,3,2014,5402,2014-10-25 14:30:00,132,133,Eintracht Frankfurt,VfB Stuttgart,STU,EIN,4,5,2.97969,3.13433,True,True,https://understat.com/match/5402
GER-Bundesliga,1415,2014-10-25 Hertha Berlin-Hamburger SV,3,2014,5405,2014-10-25 14:30:00,122,118,Hertha Berlin,Hamburger SV,HAM,HER,3,0,2.51297,0.784655,True,True,https://understat.com/match/5405
GER-Bundesliga,1415,2014-10-25 Hoffenheim-Paderborn,3,2014,5404,2014-10-25 14:30:00,120,205,Hoffenheim,Paderborn,PAD,HOF,1,0,1.5035,0.673226,True,True,https://understat.com/match/5404
GER-Bundesliga,1415,2014-10-26 Borussia M.Gladbach-Bayern Munich,3,2014,5409,2014-10-26 16:30:00,130,117,Borussia M.Gladbach,Bayern Munich,BAY,BMG,0,0,0.648384,1.2047,True,True,https://understat.com/match/5409
GER-Bundesliga,1415,2014-10-26 Wolfsburg-Mainz 05,3,2014,5408,2014-10-26 14:30:00,131,125,Wolfsburg,Mainz 05,MAI,WOL,3,0,4.06466,1.6222,True,True,https://understat.com/match/5408
GER-Bundesliga,1415,2014-10-31 Schalke 04-Augsburg,3,2014,5410,2014-10-31 19:30:00,124,121,Schalke 04,Augsburg,AUG,SCH,1,0,1.71186,0.688487,True,True,https://understat.com/match/5410
GER-Bundesliga,1415,2014-11-01 Bayern Munich-Borussia Dortmund,3,2014,5352,2014-11-01 17:30:00,117,129,Bayern Munich,Borussia Dortmund,DOR,BAY,2,1,2.64367,0.942884,True,True,https://understat.com/match/5352
GER-Bundesliga,1415,2014-11-01 Hamburger SV-Bayer Leverkusen,3,2014,5351,2014-11-01 14:30:00,118,119,Hamburger SV,Bayer Leverkusen,LEV,HAM,1,0,1.33863,0.426376,True,True,https://understat.com/match/5351
GER-Bundesliga,1415,2014-11-01 Hannover 96-Eintracht Frankfurt,3,2014,5349,2014-11-01 14:30:00,128,132,Hannover 96,Eintracht Frankfurt,EIN,HAN,1,0,1.11725,0.353128,True,True,https://understat.com/match/5349
GER-Bundesliga,1415,2014-11-01 Mainz 05-Werder Bremen,3,2014,5348,2014-11-01 14:30:00,125,123,Mainz 05,Werder Bremen,WER,MAI,1,2,1.19297,1.65943,True,True,https://understat.com/match/5348
GER-Bundesliga,1415,2014-11-01 VfB Stuttgart-Wolfsburg,3,2014,5350,2014-11-01 14:30:00,133,131,VfB Stuttgart,Wolfsburg,WOL,STU,0,4,0.924949,2.69946,True,True,https://understat.com/match/5350
GER-Bundesliga,1415,2014-11-02 Borussia M.Gladbach-Hoffenheim,3,2014,5353,2014-11-02 14:30:00,130,120,Borussia M.Gladbach,Hoffenheim,HOF,BMG,3,1,2.46276,0.646539,True,True,https://understat.com/match/5353
GER-Bundesliga,1415,2014-11-02 FC Cologne-Freiburg,3,2014,5354,2014-11-02 16:30:00,134,135,FC Cologne,Freiburg,FRE,COL,0,1,0.375065,1.46003,True,True,https://understat.com/match/5354
GER-Bundesliga,1415,2014-11-02 Paderborn-Hertha Berlin,3,2014,5355,2014-11-02 16:30:00,205,122,Paderborn,Hertha Berlin,HER,PAD,3,1,1.96835,0.925677,True,True,https://understat.com/match/5355
GER-Bundesliga,1415,2014-11-07 Hertha Berlin-Hannover 96,3,2014,5356,2014-11-07 19:30:00,122,128,Hertha Berlin,Hannover 96,HAN,HER,0,2,0.363993,1.09164,True,True,https://understat.com/match/5356
GER-Bundesliga,1415,2014-11-08 Augsburg-Paderborn,3,2014,5357,2014-11-08 14:30:00,121,205,Augsburg,Paderborn,PAD,AUG,3,0,1.66135,0.968616,True,True,https://understat.com/match/5357
GER-Bundesliga,1415,2014-11-08 Bayer Leverkusen-Mainz 05,3,2014,5359,2014-11-08 14:30:00,119,125,Bayer Leverkusen,Mainz 05,MAI,LEV,0,0,2.07319,0.293271,True,True,https://understat.com/match/5359
GER-Bundesliga,1415,2014-11-08 Eintracht Frankfurt-Bayern Munich,3,2014,5360,2014-11-08 14:30:00,132,117,Eintracht Frankfurt,Bayern Munich,BAY,EIN,0,4,0.222447,3.03467,True,True,https://understat.com/match/5360
GER-Bundesliga,1415,2014-11-08 Freiburg-Schalke 04,3,2014,5361,2014-11-08 14:30:00,135,124,Freiburg,Schalke 04,SCH,FRE,2,0,1.62257,0.526997,True,True,https://understat.com/match/5361
GER-Bundesliga,1415,2014-11-08 Hoffenheim-FC Cologne,3,2014,5358,2014-11-08 14:30:00,120,134,Hoffenheim,FC Cologne,COL,HOF,3,4,1.19994,1.30702,True,True,https://understat.com/match/5358
GER-Bundesliga,1415,2014-11-08 Werder Bremen-VfB Stuttgart,3,2014,5362,2014-11-08 17:30:00,123,133,Werder Bremen,VfB Stuttgart,STU,WER,2,0,0.645076,0.774005,True,True,https://understat.com/match/5362
GER-Bundesliga,1415,2014-11-09 Borussia Dortmund-Borussia M.Gladbach,3,2014,5364,2014-11-09 16:30:00,129,130,Borussia Dortmund,Borussia M.Gladbach,BMG,DOR,1,0,2.28053,0.0335359,True,True,https://understat.com/match/5364
GER-Bundesliga,1415,2014-11-09 Wolfsburg-Hamburger SV,3,2014,5363,2014-11-09 14:30:00,131,118,Wolfsburg,Hamburger SV,HAM,WOL,2,0,1.95442,0.488693,True,True,https://understat.com/match/5363
GER-Bundesliga,1415,2014-11-22 Bayern Munich-Hoffenheim,3,2014,5365,2014-11-22 14:30:00,117,120,Bayern Munich,Hoffenheim,HOF,BAY,4,0,2.08656,1.38014,True,True,https://understat.com/match/5365
GER-Bundesliga,1415,2014-11-22 Borussia M.Gladbach-Eintracht Frankfurt,3,2014,5367,2014-11-22 14:30:00,130,132,Borussia M.Gladbach,Eintracht Frankfurt,EIN,BMG,1,3,0.595484,1.73996,True,True,https://understat.com/match/5367
GER-Bundesliga,1415,2014-11-22 FC Cologne-Hertha Berlin,3,2014,5371,2014-11-22 17:30:00,134,122,FC Cologne,Hertha Berlin,HER,COL,1,2,1.12625,0.473541,True,True,https://understat.com/match/5371
GER-Bundesliga,1415,2014-11-22 Hannover 96-Bayer Leverkusen,3,2014,5369,2014-11-22 14:30:00,128,119,Hannover 96,Bayer Leverkusen,LEV,HAN,1,3,0.780087,2.36608,True,True,https://understat.com/match/5369
GER-Bundesliga,1415,2014-11-22 Mainz 05-Freiburg,3,2014,5368,2014-11-22 14:30:00,125,135,Mainz 05,Freiburg,FRE,MAI,2,2,1.79109,0.691191,True,True,https://understat.com/match/5368
GER-Bundesliga,1415,2014-11-22 Paderborn-Borussia Dortmund,3,2014,5370,2014-11-22 14:30:00,205,129,Paderborn,Borussia Dortmund,DOR,PAD,2,2,0.638364,1.92358,True,True,https://understat.com/match/5370
GER-Bundesliga,1415,2014-11-22 Schalke 04-Wolfsburg,3,2014,5366,2014-11-22 14:30:00,124,131,Schalke 04,Wolfsburg,WOL,SCH,3,2,1.12048,1.23361,True,True,https://understat.com/match/5366
GER-Bundesliga,1415,2014-11-23 Hamburger SV-Werder Bremen,3,2014,5372,2014-11-23 14:30:00,118,123,Hamburger SV,Werder Bremen,WER,HAM,2,0,2.60596,1.14769,True,True,https://understat.com/match/5372
GER-Bundesliga,1415,2014-11-23 VfB Stuttgart-Augsburg,3,2014,5373,2014-11-23 16:30:00,133,121,VfB Stuttgart,Augsburg,AUG,STU,0,1,0.382848,2.06226,True,True,https://understat.com/match/5373
GER-Bundesliga,1415,2014-11-28 Freiburg-VfB Stuttgart,3,2014,5374,2014-11-28 19:30:00,135,133,Freiburg,VfB Stuttgart,STU,FRE,1,4,1.49535,3.36392,True,True,https://understat.com/match/5374
GER-Bundesliga,1415,2014-11-29 Augsburg-Hamburger SV,3,2014,5375,2014-11-29 14:30:00,121,118,Augsburg,Hamburger SV,HAM,AUG,3,1,2.79213,1.12309,True,True,https://understat.com/match/5375
GER-Bundesliga,1415,2014-11-29 Bayer Leverkusen-FC Cologne,3,2014,5377,2014-11-29 14:30:00,119,134,Bayer Leverkusen,FC Cologne,COL,LEV,5,1,2.37812,0.950144,True,True,https://understat.com/match/5377
GER-Bundesliga,1415,2014-11-29 Hertha Berlin-Bayern Munich,3,2014,5378,2014-11-29 14:30:00,122,117,Hertha Berlin,Bayern Munich,BAY,HER,0,1,0.25622,1.94047,True,True,https://understat.com/match/5378
GER-Bundesliga,1415,2014-11-29 Hoffenheim-Hannover 96,3,2014,5380,2014-11-29 17:30:00,120,128,Hoffenheim,Hannover 96,HAN,HOF,4,3,1.99562,1.81072,True,True,https://understat.com/match/5380
GER-Bundesliga,1415,2014-11-29 Schalke 04-Mainz 05,3,2014,5376,2014-11-29 14:30:00,124,125,Schalke 04,Mainz 05,MAI,SCH,4,1,1.55889,2.04969,True,True,https://understat.com/match/5376
GER-Bundesliga,1415,2014-11-29 Werder Bremen-Paderborn,3,2014,5379,2014-11-29 14:30:00,123,205,Werder Bremen,Paderborn,PAD,WER,4,0,4.47976,0.839366,True,True,https://understat.com/match/5379
GER-Bundesliga,1415,2014-11-30 Eintracht Frankfurt-Borussia Dortmund,3,2014,5382,2014-11-30 16:30:00,132,129,Eintracht Frankfurt,Borussia Dortmund,DOR,EIN,2,0,2.21905,0.769829,True,True,https://understat.com/match/5382
GER-Bundesliga,1415,2014-11-30 Wolfsburg-Borussia M.Gladbach,3,2014,5381,2014-11-30 14:30:00,131,130,Wolfsburg,Borussia M.Gladbach,BMG,WOL,1,0,1.69265,0.606945,True,True,https://understat.com/match/5381
GER-Bundesliga,1415,2014-12-05 Borussia Dortmund-Hoffenheim,3,2014,5312,2014-12-05 19:30:00,129,120,Borussia Dortmund,Hoffenheim,HOF,DOR,1,0,1.58062,0.202706,True,True,https://understat.com/match/5312
GER-Bundesliga,1415,2014-12-06 Bayern Munich-Bayer Leverkusen,3,2014,5318,2014-12-06 17:30:00,117,119,Bayern Munich,Bayer Leverkusen,LEV,BAY,1,0,0.947473,0.389245,True,True,https://understat.com/match/5318
