league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ESP-La Liga,1920,2019-11-24 Espanyol-Getafe,4,2019,12155,2019-11-24 11:00:00,141,142,Espanyol,Getafe,GET,ESP,1,1,1.12432,0.773228,True,True,https://understat.com/match/12155
ESP-La Liga,1920,2019-11-24 Osasuna-Athletic Club,4,2019,12159,2019-11-24 13:00:00,157,147,Osasuna,Athletic Club,ATH,OSA,1,2,1.27092,1.21625,True,True,https://understat.com/match/12159
ESP-La Liga,1920,2019-11-24 Real Valladolid-Sevilla,4,2019,12162,2019-11-24 20:00:00,231,138,Real Valladolid,Sevilla,SEV,VAL,0,1,0.363545,1.11673,True,True,https://understat.com/match/12162
ESP-La Liga,1920,2019-11-24 Villarreal-Celta Vigo,4,2019,12161,2019-11-24 17:30:00,154,152,Villarreal,Celta Vigo,CEL,VIL,1,3,1.20262,1.75554,True,True,https://understat.com/match/12161
ESP-La Liga,1920,2019-11-29 Celta Vigo-Real Valladolid,4,2019,12166,2019-11-29 20:00:00,152,231,Celta Vigo,Real Valladolid,VAL,CEL,0,0,1.43181,0.263566,True,True,https://understat.com/match/12166
ESP-La Liga,1920,2019-11-30 Alaves-Real Madrid,4,2019,12163,2019-11-30 12:00:00,158,150,Alaves,Real Madrid,RMA,ALA,1,2,1.10771,2.08673,True,True,https://understat.com/match/12163
ESP-La Liga,1920,2019-11-30 Mallorca-Real Betis,4,2019,12169,2019-11-30 17:30:00,239,153,Mallorca,Real Betis,BET,MAL,1,2,2.37108,2.27656,True,True,https://understat.com/match/12169
ESP-La Liga,1920,2019-11-30 Real Sociedad-Eibar,4,2019,12170,2019-11-30 15:00:00,140,156,Real Sociedad,Eibar,EIB,SOC,4,1,1.39065,0.605108,True,True,https://understat.com/match/12170
ESP-La Liga,1920,2019-11-30 Valencia-Villarreal,4,2019,12172,2019-11-30 20:00:00,146,154,Valencia,Villarreal,VIL,VAL,2,1,1.58912,1.94325,True,True,https://understat.com/match/12172
ESP-La Liga,1920,2019-12-01 Athletic Club-Granada,4,2019,12164,2019-12-01 13:00:00,147,155,Athletic Club,Granada,GRA,ATH,2,0,1.82466,0.233324,True,True,https://understat.com/match/12164
ESP-La Liga,1920,2019-12-01 Atletico Madrid-Barcelona,4,2019,12165,2019-12-01 20:00:00,143,148,Atletico Madrid,Barcelona,BAR,ATL,0,1,1.16353,1.18842,True,True,https://understat.com/match/12165
ESP-La Liga,1920,2019-12-01 Espanyol-Osasuna,4,2019,12167,2019-12-01 15:00:00,141,157,Espanyol,Osasuna,OSA,ESP,2,4,1.55803,3.03712,True,True,https://understat.com/match/12167
ESP-La Liga,1920,2019-12-01 Getafe-Levante,4,2019,12168,2019-12-01 17:30:00,142,151,Getafe,Levante,LEV,GET,4,0,2.05726,0.476355,True,True,https://understat.com/match/12168
ESP-La Liga,1920,2019-12-01 Sevilla-Leganes,4,2019,12171,2019-12-01 11:00:00,138,159,Sevilla,Leganes,LEG,SEV,1,0,2.44081,1.05322,True,True,https://understat.com/match/12171
ESP-La Liga,1920,2019-12-06 Villarreal-Atletico Madrid,4,2019,12181,2019-12-06 20:00:00,154,143,Villarreal,Atletico Madrid,ATL,VIL,0,0,1.41318,1.71887,True,True,https://understat.com/match/12181
ESP-La Liga,1920,2019-12-07 Barcelona-Mallorca,4,2019,12173,2019-12-07 20:00:00,148,239,Barcelona,Mallorca,MAL,BAR,5,2,4.28236,1.0224,True,True,https://understat.com/match/12173
ESP-La Liga,1920,2019-12-07 Granada-Alaves,4,2019,12176,2019-12-07 15:00:00,155,158,Granada,Alaves,ALA,GRA,3,0,2.63161,0.37368,True,True,https://understat.com/match/12176
ESP-La Liga,1920,2019-12-07 Levante-Valencia,4,2019,12178,2019-12-07 17:30:00,151,146,Levante,Valencia,VAL,LEV,2,4,2.12541,2.95856,True,True,https://understat.com/match/12178
ESP-La Liga,1920,2019-12-07 Real Madrid-Espanyol,4,2019,12180,2019-12-07 12:00:00,150,141,Real Madrid,Espanyol,ESP,RMA,2,0,2.55366,0.286726,True,True,https://understat.com/match/12180
ESP-La Liga,1920,2019-12-08 Eibar-Getafe,4,2019,12175,2019-12-08 11:00:00,156,142,Eibar,Getafe,GET,EIB,0,1,0.267821,0.913932,True,True,https://understat.com/match/12175
ESP-La Liga,1920,2019-12-08 Leganes-Celta Vigo,4,2019,12177,2019-12-08 17:30:00,159,152,Leganes,Celta Vigo,CEL,LEG,3,2,0.971054,0.47817,True,True,https://understat.com/match/12177
ESP-La Liga,1920,2019-12-08 Osasuna-Sevilla,4,2019,12179,2019-12-08 20:00:00,157,138,Osasuna,Sevilla,SEV,OSA,1,1,0.661362,1.46737,True,True,https://understat.com/match/12179
ESP-La Liga,1920,2019-12-08 Real Betis-Athletic Club,4,2019,12174,2019-12-08 13:00:00,153,147,Real Betis,Athletic Club,ATH,BET,3,2,1.98458,0.985449,True,True,https://understat.com/match/12174
ESP-La Liga,1920,2019-12-08 Real Valladolid-Real Sociedad,4,2019,12182,2019-12-08 15:00:00,231,140,Real Valladolid,Real Sociedad,SOC,VAL,0,0,0.509978,1.87222,True,True,https://understat.com/match/12182
ESP-La Liga,1920,2019-12-13 Alaves-Leganes,4,2019,12183,2019-12-13 20:00:00,158,159,Alaves,Leganes,LEG,ALA,1,1,1.56275,0.915597,True,True,https://understat.com/match/12183
ESP-La Liga,1920,2019-12-14 Athletic Club-Eibar,4,2019,12184,2019-12-14 17:30:00,147,156,Athletic Club,Eibar,EIB,ATH,0,0,0.358952,0.276155,True,True,https://understat.com/match/12184
ESP-La Liga,1920,2019-12-14 Atletico Madrid-Osasuna,4,2019,12185,2019-12-14 20:00:00,143,157,Atletico Madrid,Osasuna,OSA,ATL,2,0,2.5649,0.528091,True,True,https://understat.com/match/12185
ESP-La Liga,1920,2019-12-14 Granada-Levante,4,2019,12189,2019-12-14 12:00:00,155,151,Granada,Levante,LEV,GRA,1,2,1.21053,0.917727,True,True,https://understat.com/match/12189
ESP-La Liga,1920,2019-12-14 Real Sociedad-Barcelona,4,2019,12190,2019-12-14 15:00:00,140,148,Real Sociedad,Barcelona,BAR,SOC,2,2,2.87892,1.18314,True,True,https://understat.com/match/12190
ESP-La Liga,1920,2019-12-15 Celta Vigo-Mallorca,4,2019,12186,2019-12-15 13:00:00,152,239,Celta Vigo,Mallorca,MAL,CEL,2,2,2.18849,1.51622,True,True,https://understat.com/match/12186
ESP-La Liga,1920,2019-12-15 Espanyol-Real Betis,4,2019,12187,2019-12-15 15:00:00,141,153,Espanyol,Real Betis,BET,ESP,2,2,1.58859,0.502557,True,True,https://understat.com/match/12187
ESP-La Liga,1920,2019-12-15 Getafe-Real Valladolid,4,2019,12188,2019-12-15 11:00:00,142,231,Getafe,Real Valladolid,VAL,GET,2,0,1.88065,0.435816,True,True,https://understat.com/match/12188
ESP-La Liga,1920,2019-12-15 Sevilla-Villarreal,4,2019,12191,2019-12-15 17:30:00,138,154,Sevilla,Villarreal,VIL,SEV,1,2,1.73952,1.62777,True,True,https://understat.com/match/12191
ESP-La Liga,1920,2019-12-15 Valencia-Real Madrid,4,2019,12192,2019-12-15 20:00:00,146,150,Valencia,Real Madrid,RMA,VAL,1,1,2.28638,1.97126,True,True,https://understat.com/match/12192
ESP-La Liga,1920,2019-12-18 Barcelona-Real Madrid,4,2019,12113,2019-12-18 19:00:00,148,150,Barcelona,Real Madrid,RMA,BAR,0,0,0.72288,0.844042,True,True,https://understat.com/match/12113
ESP-La Liga,1920,2019-12-20 Eibar-Granada,4,2019,12195,2019-12-20 20:00:00,156,155,Eibar,Granada,GRA,EIB,3,0,2.55405,1.72232,True,True,https://understat.com/match/12195
ESP-La Liga,1920,2019-12-21 Barcelona-Alaves,4,2019,12193,2019-12-21 15:00:00,148,158,Barcelona,Alaves,ALA,BAR,4,1,1.43229,0.432162,True,True,https://understat.com/match/12193
ESP-La Liga,1920,2019-12-21 Mallorca-Sevilla,4,2019,12198,2019-12-21 12:00:00,239,138,Mallorca,Sevilla,SEV,MAL,0,2,0.788281,1.80841,True,True,https://understat.com/match/12198
ESP-La Liga,1920,2019-12-21 Real Valladolid-Valencia,4,2019,12202,2019-12-21 20:00:00,231,146,Real Valladolid,Valencia,VAL,VAL,1,1,0.7245,0.835691,True,True,https://understat.com/match/12202
ESP-La Liga,1920,2019-12-21 Villarreal-Getafe,4,2019,12201,2019-12-21 17:30:00,154,142,Villarreal,Getafe,GET,VIL,1,0,2.63083,0.646333,True,True,https://understat.com/match/12201
ESP-La Liga,1920,2019-12-22 Leganes-Espanyol,4,2019,12196,2019-12-22 11:00:00,159,141,Leganes,Espanyol,ESP,LEG,2,0,0.84514,0.649033,True,True,https://understat.com/match/12196
ESP-La Liga,1920,2019-12-22 Levante-Celta Vigo,4,2019,12197,2019-12-22 17:30:00,151,152,Levante,Celta Vigo,CEL,LEV,3,1,2.68998,1.4501,True,True,https://understat.com/match/12197
ESP-La Liga,1920,2019-12-22 Osasuna-Real Sociedad,4,2019,12199,2019-12-22 13:00:00,157,140,Osasuna,Real Sociedad,SOC,OSA,3,4,3.10563,2.29198,True,True,https://understat.com/match/12199
ESP-La Liga,1920,2019-12-22 Real Betis-Atletico Madrid,4,2019,12194,2019-12-22 15:00:00,153,143,Real Betis,Atletico Madrid,ATL,BET,1,2,0.922514,1.41727,True,True,https://understat.com/match/12194
ESP-La Liga,1920,2019-12-22 Real Madrid-Athletic Club,4,2019,12200,2019-12-22 20:00:00,150,147,Real Madrid,Athletic Club,ATH,RMA,0,0,2.95373,0.415201,True,True,https://understat.com/match/12200
ESP-La Liga,1920,2020-01-03 Real Valladolid-Leganes,4,2019,12212,2020-01-03 18:00:00,231,159,Real Valladolid,Leganes,LEG,VAL,2,2,1.56625,2.14709,True,True,https://understat.com/match/12212
ESP-La Liga,1920,2020-01-03 Sevilla-Athletic Club,4,2019,12210,2020-01-03 20:00:00,138,147,Sevilla,Athletic Club,ATH,SEV,1,1,1.07523,0.237728,True,True,https://understat.com/match/12210
ESP-La Liga,1920,2020-01-04 Atletico Madrid-Levante,4,2019,12204,2020-01-04 17:30:00,143,151,Atletico Madrid,Levante,LEV,ATL,2,1,1.56308,0.736284,True,True,https://understat.com/match/12204
ESP-La Liga,1920,2020-01-04 Espanyol-Barcelona,4,2019,12206,2020-01-04 20:00:00,141,148,Espanyol,Barcelona,BAR,ESP,2,2,0.730874,2.3097,True,True,https://understat.com/match/12206
ESP-La Liga,1920,2020-01-04 Getafe-Real Madrid,4,2019,12207,2020-01-04 15:00:00,142,150,Getafe,Real Madrid,RMA,GET,0,3,1.26627,2.09016,True,True,https://understat.com/match/12207
ESP-La Liga,1920,2020-01-04 Valencia-Eibar,4,2019,12211,2020-01-04 12:00:00,146,156,Valencia,Eibar,EIB,VAL,1,0,1.10197,0.817026,True,True,https://understat.com/match/12211
ESP-La Liga,1920,2020-01-05 Alaves-Real Betis,4,2019,12203,2020-01-05 15:00:00,158,153,Alaves,Real Betis,BET,ALA,1,1,0.304027,2.02653,True,True,https://understat.com/match/12203
ESP-La Liga,1920,2020-01-05 Celta Vigo-Osasuna,4,2019,12205,2020-01-05 20:00:00,152,157,Celta Vigo,Osasuna,OSA,CEL,1,1,1.91143,0.76674,True,True,https://understat.com/match/12205
ESP-La Liga,1920,2020-01-05 Granada-Mallorca,4,2019,12208,2020-01-05 11:00:00,155,239,Granada,Mallorca,MAL,GRA,1,0,1.38848,0.78276,True,True,https://understat.com/match/12208
ESP-La Liga,1920,2020-01-05 Real Sociedad-Villarreal,4,2019,12209,2020-01-05 13:00:00,140,154,Real Sociedad,Villarreal,VIL,SOC,1,2,1.01062,1.29087,True,True,https://understat.com/match/12209
ESP-La Liga,1920,2020-01-17 Leganes-Getafe,4,2019,12217,2020-01-17 20:00:00,159,142,Leganes,Getafe,GET,LEG,0,3,0.280841,1.96098,True,True,https://understat.com/match/12217
ESP-La Liga,1920,2020-01-18 Eibar-Atletico Madrid,4,2019,12216,2020-01-18 20:00:00,156,143,Eibar,Atletico Madrid,ATL,EIB,2,0,1.03493,1.03685,True,True,https://understat.com/match/12216
ESP-La Liga,1920,2020-01-18 Levante-Alaves,4,2019,12218,2020-01-18 12:00:00,151,158,Levante,Alaves,ALA,LEV,0,1,1.16982,1.73657,True,True,https://understat.com/match/12218
ESP-La Liga,1920,2020-01-18 Osasuna-Real Valladolid,4,2019,12220,2020-01-18 17:30:00,157,231,Osasuna,Real Valladolid,VAL,OSA,0,0,1.59896,0.618269,True,True,https://understat.com/match/12220
ESP-La Liga,1920,2020-01-18 Real Madrid-Sevilla,4,2019,12221,2020-01-18 15:00:00,150,138,Real Madrid,Sevilla,SEV,RMA,2,1,1.37156,0.373928,True,True,https://understat.com/match/12221
ESP-La Liga,1920,2020-01-19 Athletic Club-Celta Vigo,4,2019,12213,2020-01-19 17:30:00,147,152,Athletic Club,Celta Vigo,CEL,ATH,1,1,3.43632,0.716642,True,True,https://understat.com/match/12213
